# Open,High,Low,Volume,Close
25740,25880,25340,7130200,255.946747
25060,25200,24460,10099950,248.276459
24400,25180,24400,12478250,250.294907
24800,25020,24640,11780950,250.093079
24600,25300,24520,14030500,255.341202
25140,25320,24960,9573400,254.130096
25000,25440,24900,7672050,255.543076
25300,25400,24420,19989700,247.267212
24500,24760,24480,8370650,249.28566
24460,25740,24460,11173450,258.772644
26000,26220,25560,14861650,263.415253
25820,26080,25460,6446400,257.359711
25500,25540,24940,9702750,254.9375
24880,25200,24700,13416150,252.919006
24880,25060,24680,10448250,249.083862
24540,24760,24480,9829200,248.0746
24580,24940,24560,12152000,248.276459
24480,25020,24380,13381350,248.276459
25000,25500,24620,13734450,254.9375
25160,25200,24300,15419600,245.248688
24400,24440,23500,19579450,239.193115
23680,23680,23320,9844550,237.174606
23500,23740,23400,12844350,238.58757
23640,23640,23160,12802500,233.945023
23100,23120,22300,20199050,225.063568
22400,22740,22300,13787100,229.302444
22800,22840,22600,5722500,230.311722
23020,23580,22960,11664300,233.541336
23000,23280,22800,11154000,232.935745
23060,23060,22760,7520550,230.109848
22800,22820,22080,11360850,222.843231
22360,22820,22340,11583600,228.293213
23380,23520,22820,20070750,232.935745
23260,23420,22600,10805950,229.90799
21980,22560,21920,20442550,222.237686
21760,22300,20660,22429600,217.796982
21580,22140,21340,19625950,217.796982
21360,21480,21000,27947600,215.374756
21640,21720,21260,24769400,215.374756
21720,21720,21460,23111150,218.200653
21420,21780,21040,20415450,219.815475
21780,21960,21620,12018600,219.008072
21380,21900,21300,15634150,220.017349
22040,22500,21860,15200350,226.476532
22440,22880,22360,12570650,227.889496
22580,22580,22100,9590250,224.458038
22260,22720,22120,9116500,228.293213
22920,22940,22720,12968800,231.522797
22600,22780,22360,18128400,228.898758
22520,22660,22300,10208350,225.063568
22400,22480,22200,8353650,226.880234
22280,22560,22260,11647800,226.678391
22420,23140,22420,17188150,232.532074
23060,23140,22880,13698000,233.541336
22900,23840,22700,21813500,240.202423
23260,23460,23000,10267950,232.128387
22860,23000,22600,12533750,231.119125
22880,22880,22500,9882450,228.293213
22520,22700,22500,6636050,227.283936
22400,22500,22180,10458000,224.458038
22000,22680,21800,22946800,228.898758
22800,22900,22420,12052050,228.898758
22240,22660,22240,13715100,225.871002
22380,22620,22300,12096750,225.063568
22600,23100,22540,19149350,232.330215
23960,25040,23720,39975100,252.515274
25000,25580,25000,28533850,256.350494
25200,25260,24940,18948700,254.33194
25200,25440,24960,9900000,252.717194
24960,25200,24740,8752550,253.120865
24880,25640,24860,12425150,256.148621
25300,25380,25180,7198400,255.341202
25140,25300,24980,5853500,253.524521
25200,25460,25120,7517350,255.543076
25300,25640,25180,6978350,256.350494
25600,25900,25380,11533650,258.368958
26000,26000,25560,13153550,260.185638
25960,25960,25440,7608250,260.791168
25640,25980,25620,6612050,262.002289
25880,26160,25820,13565150,264.020813
26600,27840,26480,31523550,267.452271
26900,27800,26820,25469250,276.939209
27700,27860,27480,19327300,279.159607
27620,27620,27000,15092000,272.902252
27040,27220,26520,14053500,268.461548
26600,27080,26600,8652100,270.883698
26860,26960,26600,8216100,270.076324
26760,26880,26420,9283050,271.287384
26720,26820,26280,9877550,266.644897
26420,26900,26420,7022450,269.067017
26660,26680,26340,7870850,265.837433
26340,26340,26000,8883850,262.406006
25820,25820,25260,13785250,254.9375
25500,25800,25400,9309200,256.350494
25440,25800,25440,8386750,258.570831
25800,25800,25420,9642500,260.185638
25780,25920,25560,8436000,259.378235
25700,26040,25620,9941000,258.772644
25640,26100,25640,7978000,262.204163
26000,26200,25980,7131350,262.204163
25980,26800,25980,9290000,269.470734
26900,26980,26540,8492700,267.855957
26500,26500,25680,26700300,259.176392
25880,26440,25760,12605650,266.644897
26420,26440,25880,11481400,262.406006
25900,25940,25720,8334750,260.387482
25500,25600,25340,9635550,256.148621
25380,25500,25240,9805350,254.735657
25240,25440,25240,6916100,254.735657
25240,25500,25240,9090600,254.9375
25260,25860,25260,15193350,258.974518
25660,25900,25440,10336450,259.176392
25460,25460,25100,11140050,254.533798
25220,25600,25200,8774700,257.763428
25560,26200,25560,10398100,262.204163
26020,26160,25500,8733850,260.387482
25300,25760,25280,8418450,257.965271
25560,25700,25220,8023300,258.368958
25600,25840,25340,10309600,260.791168
25840,25980,25640,10357400,261.396729
25900,26000,25700,7807550,259.378235
25700,25780,25320,11361500,255.543076
25300,25320,24820,11647200,1204.702881
25200,25440,25080,10197900,1210.466919
25200,25200,24100,15346950,1157.62915
24040,24360,23720,10800100,1160.51123
24160,24160,23360,18337600,1128.80835
23320,23660,23020,14119400,1117.280273
23260,23720,23260,12888150,1124.965698
23120,23320,22920,12063850,1106.712646
22960,23320,22880,10314150,1100.948608
23060,23180,22960,7165800,1102.869751
22620,22840,22620,10451100,1093.263062
22800,23040,22480,10473200,1087.498779
21760,22660,21760,16010700,1081.734741
22560,23420,22560,10362100,1124.965698
23200,23200,22640,8352600,1093.263062
22660,23100,22500,9517600,1086.53833
22900,23360,22900,7376400,1122.08374
23440,23520,23120,7995650,1116.31958
23100,23140,22720,7619950,1092.302368
22520,23500,22520,13811850,1128.80835
23280,23360,22780,15795600,1099.987793
22800,23000,22320,21849150,1104.791382
23040,23260,23020,12998950,1117.280273
23220,23320,22940,8317400,1110.55542
23000,23040,22740,8725350,1100.948608
23000,23220,22960,12397950,1110.55542
23120,23380,23120,9404700,1118.240845
22360,22740,22360,15263100,1085.577515
22600,23020,22440,12811600,1085.577515
23080,23200,22880,9157300,1108.633911
23160,23580,23140,9020050,1122.08374
23580,24020,23380,12303100,1138.415283
24060,24060,23560,11124050,1140.33667
23740,23900,23480,8842600,1143.218872
23800,23840,23320,8744950,1128.80835
23580,23780,23460,7383700,1134.572632
23560,23580,23220,7024200,1125.926514
23440,23740,23440,6681750,1132.651245
23600,23740,23440,8867200,1125.926514
23580,23880,23520,14434000,1131.69043
24000,24140,23920,11818600,1149.943604
24260,24400,24040,10949550,1172.039429
24400,24560,24040,10074500,1167.236084
24400,24620,24300,6568800,1174.921631
24460,24480,23720,10810100,1145.140137
23760,23980,23540,9169000,1147.061523
24160,24720,24020,14177000,1176.843018
24500,25060,24320,13361250,1199.899536
25340,25460,24980,10857700,1205.663696
25100,25280,24920,8640400,1203.742188
25120,25260,25060,7342800,1206.624146
25300,25920,25140,12343450,1213.348999
25560,25560,25260,11265700,1222.955933
25480,25580,25160,9058500,1217.191895
25340,25580,25240,10143600,1219.113159
25380,25580,25240,9870900,1228.719971
25580,25800,25320,10939750,1231.602173
25660,25800,25560,7172300,1237.366333
25760,26000,25760,6060900,1243.130493
25880,26000,25700,8622700,1239.28772
26200,26420,26040,13380250,1256.579956
26120,26280,25960,19130750,1260.422729
25980,26180,25420,13557800,1228.719971
25580,26100,25580,9402300,1253.697998
25980,25980,25200,11815950,1210.466919
25380,25820,25360,9211700,1234.484253
26000,26000,25160,12939750,1219.113159
25380,25380,24800,12593400,1197.017212
24920,25420,24920,6034650,1216.231201
25400,25620,25320,6702700,1224.877319
26000,26040,25780,16766350,1248.894531
26180,26200,25800,6829950,1248.894531
25900,26100,25840,6423700,1247.933838
25880,25920,25660,7238300,1237.366333
25640,26000,25640,8598600,1247.933838
26000,26020,25760,7254450,1243.130493
25880,25880,25540,5741500,1229.680786
25700,25700,25420,4597850,1230.641602
25700,26100,25660,8345050,1245.051758
25880,26000,25720,8297300,1248.894531
26000,26000,25220,14653450,1215.270386
25200,25340,24840,16253900,1196.056763
24940,25240,24900,7027600,1200.860107
25340,25400,25120,7903300,1211.427612
25440,25800,25240,14702750,1239.28772
25800,26000,25700,13718100,1247.933838
25980,26000,25760,8559550,1245.051758
25920,25980,25740,8834400,1241.208984
25840,25840,25500,7615100,1230.641602
25620,25620,25020,12284900,1203.742188
25060,25260,24940,11720150,1198.938843
24980,25300,24980,9183550,1214.309814
25280,25420,25100,9169600,1218.152344
25360,25540,25320,10012450,1220.073975
25400,25600,25380,7960550,1219.113159
25380,25720,25380,8112550,1235.444946
25720,25780,25360,10434600,1221.034668
25660,25960,25480,11862750,1244.091064
25980,26060,25900,12653650,1245.051758
26000,26020,25460,13744550,1231.602173
25940,25940,25480,10315350,1229.680786
25600,26000,25360,62527700,1241.208984
25960,26820,25900,23504000,1280.597046
27000,27440,26920,23806950,1311.339478
27400,27580,27280,17066200,1322.86731
27720,28040,27600,23142150,1343.041992
28380,28380,27780,18808100,1350.727417
28160,28600,28120,25768750,1373.783936
28480,28500,28080,14484050,1350.727417
27920,27920,27240,15248300,1317.103394
27420,27720,27380,12273050,1325.749634
27700,28320,27660,15334450,1357.452515
28260,28340,27900,14621550,1353.609497
28200,28700,28200,16419700,1369.941284
28540,28960,28520,13515800,1374.744751
28640,28980,28520,10020550,1391.07605
28920,29000,28620,8948250,1388.194214
28880,28900,28540,11256300,1373.783936
28900,28900,27200,20552600,1344.963257
28000,28100,27700,11839000,1343.041992
27800,28080,27580,10718950,1344.002563
28160,28240,27820,10527050,1390.828491
28160,28900,27940,13671700,1419.721313
28540,29580,28540,14393600,1460.569092
29280,29480,29020,7995000,1460.569092
29320,29500,29240,7870350,1463.557983
28940,29040,28240,16749150,1415.735962
28420,29000,28320,11495200,1444.628418
29000,29500,28980,13498150,1454.591309
29200,30000,29200,14056800,1483.483887
29980,30100,29200,11024700,1458.576904
29920,29920,29260,10009900,1475.51355
29620,30000,29520,12430250,1494.443237
30000,30440,29720,11623150,1512.376587
30360,30660,30000,11567200,1527.320923
30560,30800,30440,10122250,1527.320923
30660,30840,30480,7773150,1534.295166
30800,30940,30740,8544700,1537.28418
30120,30560,30120,8585150,1510.383911
30000,30460,29900,7732500,1496.435913
30000,30620,29960,7228500,1524.332031
30240,30580,30240,6335050,1521.34314
30660,30720,29960,9503700,1501.417358
30400,31140,30220,14985600,1533.298828
31380,31600,31200,11515400,1562.191406
31360,31360,30920,8315800,1542.265381
30960,30960,30340,7504900,1511.380371
30380,30660,30340,7009950,1511.380371
30580,31280,30500,6958850,1555.217407
31320,31500,31120,11125150,1563.187744
31480,31580,31140,9023200,1561.195313
31340,31400,30680,12340350,1535.291382
30820,31180,30520,10533600,1553.224731
31180,31400,30880,10474850,1539.276733
30900,31520,30900,10843100,1562.191406
31380,31400,31020,7446450,1560.198975
31340,32880,31320,18327050,1633.924683
32760,33500,32720,16805150,1668.794922
33480,33840,33180,12612200,1658.832031
33300,33880,33140,11545700,1680.750488
33600,33640,32720,15938550,1646.876587
32600,33180,32440,14173800,1632.928345
32120,32460,32060,12058000,1606.028442
32040,32800,31940,8925750,1633.924683
32940,33420,32660,7849600,1638.906128
32820,32820,32220,20532200,1613.998779
31660,31760,31260,18790150,1581.12085
31900,32260,31760,8153000,1591.084106
31800,32300,31700,8383800,1600.050781
32140,32900,31940,7660150,1636.913574
32960,33040,32420,9591850,1614.995117
32460,32780,32280,12070850,1632.928345
32220,32360,31280,13258400,1569.165527
29800,30120,29120,26499350,1459.572876
30160,30980,29900,24717250,1521.34314
30760,31380,30720,22408150,1552.228516
31180,31760,31180,12921150,1579.128418
31900,32020,31520,10509050,1586.102295
32000,32820,31980,11429950,1612.006348
31640,31960,31320,18299650,1565.180176
31420,31920,31280,14524800,1562.191406
31000,31500,30660,9834400,1563.187744
31080,31460,31080,8706400,1561.195313
31460,32380,31440,11397550,1594.072998
31800,32300,31700,11762700,1592.0802
32200,32480,32120,13053100,1608.020996
32020,32520,31940,12470450,1613.002441
33920,34000,33340,29558150,1684.735596
34000,34320,33800,26050550,1699.680054
33000,33780,32560,25293300,1673.776611
32000,32500,30900,38427150,1539.276733
29900,30900,29880,39088550,1529.313721
31000,31620,30900,21864550,1551.232056
30960,31760,30940,14158950,1571.157959
31300,32040,30760,12785200,1584.109863
31440,31900,31440,10384500,1583.113647
31580,32860,31500,15444550,1618.980225
32520,33020,32180,10330450,1613.998779
32120,32260,31760,10477500,1583.113647
31860,32160,31800,9289950,1602.043091
32000,32080,31840,9866100,1591.084106
31940,31980,31240,10534000,1561.195313
31420,32340,31120,14117000,1567.172974
31600,32280,31600,10214200,1608.020996
32320,32780,32220,12067200,1632.928345
32600,33040,32240,10347400,1645.880249
32800,33040,32620,10099250,1636.913574
32600,32800,32120,10341850,1610.01355
32100,32680,32100,7103850,1620.973022
32940,33000,32680,7661900,1633.924683
32980,32980,32700,5417450,1637.910034
32920,33140,31820,15683600,1590.087769
32600,33000,32360,11795350,1642.891235
31700,32360,31700,12836800,1592.0802
31900,31920,31040,15133300,1547.24707
31060,31620,30780,13665700,1533.298828
30800,31280,30800,13308200,1552.228516
31100,31520,30900,7870550,1562.191406
31640,31760,31400,9460750,1580.124756
31300,32120,31300,8180200,1587.098999
32140,32900,32000,9751100,1633.924683
33220,33220,32520,12668600,1642.891235
32980,33040,32660,7757150,1643.887573
32820,33040,32660,6276900,1643.887573
33000,33620,32800,13294050,1670.787964
33800,33960,33380,18081300,1670.787964
33540,34940,33540,28535200,1739.53186
34800,35060,34660,15535350,1742.520752
34480,34760,34140,15352950,1720.602173
34340,34680,34220,8484600,1711.635742
34440,35200,34400,14001800,1741.524658
35040,35480,35040,9603650,1765.435425
35980,36020,35520,16462550,1783.368896
35900,35900,35400,10652450,1773.406128
34660,35360,34660,11414450,1745.509644
34620,35440,34620,11684450,1759.458008
35560,35680,35280,7455100,1770.417236
34820,35500,34820,5773550,1752.484131
35300,36020,35200,11747700,1786.357666
35620,36380,35620,5435800,1788.350586
35920,36400,35840,7615200,1805.287476
36360,36600,36020,6552100,1798.313232
36260,36300,35980,6354600,1802.298828
36020,36080,35600,8334850,1775.398682
35600,36000,35560,4823600,1791.339478
35980,36200,35860,4653450,1792.335571
35840,35980,35600,6662900,7558.246094
35420,36040,35400,7516450,7617.426758
35980,36240,35880,4650600,7630.10791
36280,36620,36020,7357650,7710.425293
36500,36520,36100,7971750,7642.790527
36060,36060,35540,10967450,7515.973145
36180,36440,36040,8880950,7651.245117
36600,37500,36560,13194900,7866.832031
37280,37400,37080,9099800,7871.05957
37520,38560,37420,12018150,8090.874512
38000,38800,37980,11669150,8200.782227
38100,38320,37460,15954450,7917.558105
36860,37820,36320,16611500,7748.470215
36580,37460,36580,8150700,7811.878418
37040,37500,36620,8875400,7807.651367
37720,37920,37020,9418900,7921.786133
37120,37420,36880,9185000,7862.604004
37200,38060,37000,8810400,8044.374512
38120,38580,37880,11048750,8065.510742
38340,39400,38320,13433850,8327.597656
39420,40000,39420,15214500,8433.277344
39900,39900,39460,17992200,8340.279297
39540,39660,39040,14150400,8268.416992
39600,39660,39200,15029300,8319.143555
39400,39500,39180,10386350,8340.279297
39580,39660,39140,8860700,8361.416016
39560,39580,38760,14041800,8205.007813
38740,38780,38200,17092950,8116.237305
38780,38840,38220,13694150,8116.237305
38400,38760,38300,11020750,8107.782715
37740,38060,37720,11102050,8023.23877
37960,38260,37320,13124150,7942.922363
37080,37960,37080,14191550,7972.512207
37800,38360,37780,10226350,8035.92041
37560,38040,37280,15377450,8002.103027
38220,38780,38160,7485800,8171.19043
38540,39560,38420,10562600,8230.370117
39000,39340,38980,8539450,8306.460938
39020,39440,39020,10217300,8281.098633
38960,39100,38060,9296850,8078.191406
38020,38140,37700,9033700,8044.374512
38060,38760,37960,15088700,8124.691895
38420,39860,38420,21249800,8395.233398
39340,39720,39160,12708700,8374.09668
39220,40220,39220,12234850,8471.323242
39800,40320,39800,10553250,8496.686523
40200,40620,40140,12140950,8496.686523
40200,40300,40020,14372250,8496.686523
39960,40420,39860,10227800,8492.458008
40040,40980,40040,7424100,8581.230469
40620,41540,40500,11325050,8741.863281
40800,41440,40800,9587850,8750.318359
41800,42180,41540,9933150,8843.317383
41800,42500,41720,12602300,8961.678711
42000,42120,41740,10250050,8855.999023
41780,42680,41760,14220150,8995.496094
41600,42460,41580,16427250,8974.361328
42200,42360,41700,15397100,8834.862305
41600,41980,41080,12808150,8771.455078
41200,41880,41180,12177650,8708.045898
41560,41840,41380,8216250,8767.227539
41740,41960,41580,10093250,8830.635742
41880,42440,41880,8204000,10658.71289
41820,42020,41200,10500300,10460.6709
41400,41720,41300,9579400,10521.60742
41600,42180,41520,12255500,10684.10254
41900,42240,41700,10699700,10699.33789
42000,42080,41600,9683400,10623.16797
41800,41820,41160,10021000,10562.23047
41940,41940,41500,7141350,10648.55762
41940,41940,41580,7172900,10562.23047
41860,41940,41700,8274900,10638.40332
41660,42460,41660,9040800,10770.42969
42160,42260,41760,5462850,10668.86914
42000,42080,41520,5224750,10552.07422
41680,41820,41280,6860650,10536.8418
41300,41420,40900,11762900,10384.50195
40580,40800,40080,21148850,10227.08398
40480,41400,40480,15130500,10348.95606
41260,41260,40920,8990150,10470.82715
41460,42740,41320,19299600,10841.52051
42700,42800,42520,14794800,10866.91211
42700,44520,41960,23032250,11130.96875
45780,45800,44520,22685700,11329.00879
45500,45500,44760,14068300,11400.10156
45700,45700,44860,13690100,11557.51856
45520,47020,45340,19582550,11938.36914
46160,47220,45600,23410950,11577.83106
45420,46180,45220,21277850,11552.44336
45760,46160,45660,9422900,11633.6875
45620,46280,45620,8001400,11704.78125
46660,46800,46100,8803750,11775.87402
46120,46640,46100,7424450,11765.71582
45740,46000,45540,11160350,11664.1582
45640,45780,44720,15762350,11354.39941
45040,45380,44760,17643550,11450.87988
45400,45580,44900,12607050,11405.17871
44860,45300,44800,8675400,11395.02148
45160,45680,44800,13044800,11598.1416
45600,46460,45540,13613650,11699.7041
46220,46400,45380,8739550,11582.90918
45520,45660,44480,12433600,11334.08691
44580,45020,44400,18669100,11349.32031
44860,44900,44400,9753500,11344.24316
45060,45960,45000,12488750,11669.23535
46040,46360,45720,7599400,11664.1582
46500,46500,45240,13729400,11501.66113
45000,45580,45000,13978750,11466.11523
45680,46440,45600,11732850,11704.78125
45420,45600,45140,10954300,11521.97168
45140,45620,45140,8624900,11527.04981
45800,46060,45240,10166700,11516.89453
45680,45920,45180,9657000,11598.1416
45500,45940,45460,17403450,11572.75195
45580,46560,45560,11303900,11821.57324
47240,48140,47220,15045000,12222.73828
47740,48120,47480,9973650,12055.16016
47960,48080,47720,11455800,12177.03418
47600,47780,47420,9515100,12090.70703
47520,48360,47520,8552800,12258.2832
48220,48400,47900,9616750,12263.36133
47600,48000,47560,9572500,12111.02148
48040,48320,47940,8306550,14265.41309
47500,47620,47100,11877550,14146.38672
47500,47780,47120,6805550,14051.16309
47160,47400,46900,7961000,13985.69824
46820,47680,46780,10640250,14158.28906
48000,48100,47720,10923050,14301.12109
47740,48120,47620,8131900,14241.60742
48500,48900,48320,10792750,14479.66211
48640,49000,48280,9717800,14580.83594
49000,50000,48840,9486150,14842.69434
50080,50940,50040,16034150,15045.04199
51000,51080,50420,8239000,15021.23731
50900,51020,50520,8976100,15068.84668
50420,50880,50360,7084450,15128.36035
50620,50820,50000,11157500,15098.60254
50760,51320,50560,8367600,15235.48438
50860,51160,50520,8449050,15199.77734
50700,51000,50620,7099750,15134.31152
50500,50760,49940,10810600,14878.40332
49600,50020,49300,11224800,14830.79297
50000,50640,49560,11449500,14818.88965
49800,49800,47380,26168300,14211.85059
47420,48240,46920,12701400,14342.78125
48000,48840,47540,11369500,14461.80859
49200,49340,48600,7777450,14580.83594
49000,49000,47120,15540800,14217.80078
48160,48180,47500,8359200,14193.99609
47500,48080,47440,7218250,14158.28906
47980,48260,47480,7979600,14199.94629
47400,47400,46240,14555400,13771.4502
46200,46320,45460,22986150,13658.37402
45120,45300,44220,25407300,13277.48828
45120,45400,44720,19185600,13390.56152
46220,46380,46000,21913650,13747.64453
46960,47300,46740,12415850,13997.60156
46760,47240,46240,10477950,13955.94238
47240,47240,46580,5103450,13938.08789
46820,47160,46700,7381750,13985.69824
47780,47780,47180,9384700,14128.53223
47520,47660,47340,8657450,14140.43262
47880,47880,46720,11243550,13991.64941
47020,47240,45960,9962100,13717.88672
45640,46080,45160,12623650,13711.93652
46380,46400,45960,7513000,13747.64453
46220,46640,46000,11011700,13783.35156
46460,46640,46300,10641700,13830.96387
45780,46360,45500,7943500,13700.0332
46240,46900,45960,11716100,13914.28223
46760,47180,46700,10811050,13985.69824
47000,48220,47000,9676500,14318.97559
48700,49180,48580,10893000,14604.64063
49700,50180,49500,10374750,14818.88965
50200,50220,49140,12029750,14759.37695
49820,50400,49440,9357000,14765.32813
50060,50320,49760,14204750,14967.67383
50300,50560,49860,10757300,14997.43066
50540,52480,50520,11524950,15616.37305
52500,52640,51780,9850400,15509.24902
52120,52500,51840,9292750,15539.00488
52220,52960,52220,8839800,15711.59375
53000,53680,53000,9303100,15955.59766
52000,52200,51500,10797000,15378.31738
52260,52460,51260,12025450,17643.07422
51180,51620,50840,12909400,17649.95703
53360,53640,52800,20519800,18173.12305
53600,54760,53340,13652150,18806.42969
54840,55160,54100,13890700,18861.5
54540,54840,53780,12601650,18586.15039
53980,54860,53760,9769950,18558.61523
54020,55380,54000,10607800,18861.5
54820,55240,54040,10110750,18847.73242
54700,54700,52980,12108700,18235.07813
52800,54100,52800,8027050,18531.08008
54600,54640,54000,8311050,18689.40625
54700,54780,54040,5806050,18599.91602
54040,54420,53700,5882850,18551.73047
53720,53900,52400,9776550,18035.44727
52400,53320,52140,7392500,18269.49805
53780,54320,53700,8196150,18599.91602
54060,55440,53500,13381550,18957.87109
57500,57500,56180,14510250,19694.43359
57500,57520,56760,10721050,19639.36523
57060,57140,55860,9935800,19405.31641
56380,56500,55340,9000950,19405.31641
56380,56920,55860,7464550,19308.94336
56100,57060,55860,8520200,19536.10742
56920,56920,55900,11994050,19391.54883
55800,56540,55780,6748800,19412.20117
56400,56800,56100,8806650,19405.31641
56380,56740,55920,6725000,19246.99023
55920,56320,55320,8816950,19047.36133
56400,56880,55820,10733150,19212.57227
55900,55980,55200,9472750,18999.17578
55400,55840,55280,10324700,19026.71094
55980,56200,55620,7952950,19260.75781
55300,55500,55180,4536200,19088.66211
55360,55360,52640,18128900,18118.05273
52700,53280,51720,13499400,18338.33398
53200,53240,52500,9590250,18104.28711
50800,51860,50200,29634150,17484.74805
50800,51780,50800,12868600,17498.51563
50840,51340,50020,14865050,17670.61133
50600,51300,50280,9326550,17643.07422
51260,51560,50020,10889200,17216.2832
50040,50980,50020,11065600,17464.09766
51360,52000,51040,11290450,17897.77344
52000,52040,51500,8125850,17822.05273
51820,52100,51660,8765050,17932.19336
52100,52100,51100,11333700,17663.72656
51320,52280,51060,20310400,17574.23633
51240,51480,50520,14928550,17422.79492
50620,51240,50620,7350250,17622.42188
51540,52080,51520,11978600,17746.33203
51000,51060,49100,15624300,16913.39648
49400,49960,49240,11199650,17106.14063
49760,50100,48200,16039850,16589.85938
48960,49560,48460,10743600,30669.49414
49560,50960,49500,8985450,31663.64063
52540,52560,51420,10013500,32073.72852
52120,52180,50640,11695450,31738.20508
51300,52120,51200,9481150,32384.40039
52400,52520,51500,8383650,32322.26367
51460,51720,49980,18013600,31315.69141
50500,50520,48640,18566800,30346.39453
48200,49260,48020,25123800,29973.58984
48240,48480,46760,27270450,29948.73242
48800,48980,47920,10096000,30159.99219
48760,50140,48620,20389650,31067.1543
50020,50020,49060,11053050,30831.04102
50020,50640,49820,14848850,31005.01758
50380,50380,49040,9219950,30644.64063
48640,48680,47960,12520900,29973.58984
48660,49160,48300,13532700,30545.22461
48860,49700,48560,9550500,30657.06641
49220,50360,49160,11160350,31228.70117
50500,50780,49840,10350100,31551.79883
51200,51480,50900,11838800,31825.19336
50440,50640,49780,12284550,30942.88281
50020,54140,49600,64681300,31005.01758
50620,50960,49720,27609450,30955.3125
49380,49400,47700,29260350,29638.0625
46500,48320,46000,28357900,29774.75977
46600,47920,46580,19406450,29464.08789
48240,48260,45800,23448050,28457.51172
46120,46620,45980,23251050,28581.7793
44440,45180,44420,17465000,27774.0332
45100,46320,45040,15754950,28407.80469
46200,48060,46200,18923250,29538.64648
48080,49100,47940,18905900,30445.81055
49800,49800,47860,15353450,30060.57617
48040,48160,47220,10122600,29451.66016
47280,47580,46840,12880200,29377.09766
47260,47260,46760,8869950,29054.00195
46760,47800,46760,12423300,29339.82031
47280,47560,47080,9560650,29439.23242
48360,48380,47380,9830550,29439.23242
47380,48100,47000,15162350,29240.4043
46580,46800,46000,13265500,28594.20703
45820,46160,45080,14100950,28084.70703
45920,47100,45820,15423350,29215.55078
48200,48900,47220,21427050,30209.70117
49200,49480,48080,19463650,30570.07813
49440,50540,49240,14304400,30905.60156
50560,50780,49580,8688950,30905.60156
50760,51660,50360,20098700,32098.58203
51020,52000,51000,12713250,32160.7168
52000,52020,51020,8882450,32024.01953
51220,51420,50240,12184900,31775.48242
50620,51340,50440,8218850,31526.94727
50700,51200,50100,8193250,31812.76563
51780,51780,51060,8905200,31725.77734
51060,51780,51040,8454100,32173.14453
50340,50720,49600,14854950,30893.17578
49420,50280,49040,10057750,31241.12891
50320,50460,49080,11874000,31054.72656
49100,49100,48340,15159450,30259.40625
48700,49560,48320,10067000,47868.42578
49080,49900,49080,7777100,48044.12891
49000,49220,48500,7115650,47380.375
47880,48140,47280,12768250,46970.40625
48160,48260,46920,12384200,45799.07422
47400,49380,47340,13245600,47575.59375
48000,48580,47400,12532700,47243.71875
48260,49440,48200,9950400,48024.60547
48540,49220,48040,10984350,47712.25391
49900,49900,48600,10051100,47692.73047
49440,49440,48880,12466250,47829.38672
49600,50180,49400,10278300,48610.26953
50320,50600,49860,7877450,49137.37109
50240,50540,49820,7772000,48785.97266
51000,51360,50580,13462600,50133
52000,52980,51540,17190550,51519.07813
51800,52260,51420,11761000,50386.79297
51000,52080,51000,11619000,50660.10547
51840,51860,50080,15770300,49254.50391
49220,50500,49220,16614600,49195.94141
50420,52160,50400,18046550,50894.37109
53380,53640,52440,30310800,51733.82422
53000,53900,51800,39565391,50660.10547
52600,53200,51900,23104720,51343.38281
52600,52800,50900,16128305,49683.99219
51700,51700,50600,13905263,50367.26953
52000,52200,51200,10314997,50074.4375
51000,51100,49900,14909272,48903.10547
50200,50400,49100,18709146,48024.60547
49200,50200,49150,15918683,48659.07813
50300,50500,49400,10365440,48219.82813
49900,49900,49350,6706570,48317.4375
49650,50200,49100,9020998,48805.49609
50600,52000,50400,17095490,50562.49219
52000,52000,51100,8289275,50172.05078
51000,52800,50800,15207266,51440.99219
52500,53000,52000,9787820,51050.54688
52200,52500,51300,8480437,50074.4375
51300,51500,49100,20498098,48317.4375
50400,50800,49850,63491109,49488.77344
50500,51700,49950,13038499,50074.4375
50800,51200,50700,9767171,49879.21484
51100,51400,50400,9144100,50074.4375
51800,51800,50500,13590016,49391.16016
50200,50400,49600,16951706,48463.85938
49750,50300,49350,10571312,48707.88281
49700,49800,49250,12110569,48219.82813
49000,49000,48200,20971729,47048.49219
48500,48700,47650,17080892,46511.63672
47600,47650,46200,16661870,45486.71875
47200,47350,46500,15217971,45877.16406
47450,47600,46850,12959316,45877.16406
47900,47900,47050,10015541,45925.97266
47000,47250,46200,10298006,46121.19141
47050,47050,46150,10587711,45535.52344
45900,47300,45900,11223166,45877.16406
47450,48500,47000,15274752,46804.46875
46850,47150,46600,12784800,46021.70703
46250,47150,46200,14099635,45874.19922
46500,47150,45500,13112253,44792.49609
45750,46450,45750,10959655,45382.51563
46700,47050,46050,8776763,45480.85156
46100,46550,45600,7039773,45185.83984
45500,45850,44650,17843706,44153.30469
45500,46100,45200,11602464,44841.66016
46200,46550,46100,10528665,45530.01953
46400,46450,45400,11224077,45235.01172
45900,46250,45450,11828104,44743.32813
45800,46500,45750,11543389,45726.69531
46800,46800,46000,7678719,45284.17969
46150,46200,45600,8892953,45087.50781
46700,47200,46450,10952645,45775.86328
47050,47200,46600,9880128,46120.04297
47000,47600,46700,10474547,46660.89844
47100,47200,46150,10823782,45726.69531
46350,46600,45950,8261363,45382.51563
